course_id,department,enroll,weekdays,start,end,location,capacity,instructor
1438,CLA,49,WF,11:15 AM,12:30 PM,Blegen Hall 235,55,"Sinha, Anurag; Le, Xuan Hung"
1439,CLA,27,MW,1:00 PM,2:15 PM,Blegen Hall 215,30,"Luxon, Nancy"
1440,CLA,84,MW,1:00 PM,2:15 PM,Anderson Hall 350,83,"Minta, Michael D; Sorensen, Ashley Marie"
1441,CLA,83,TTh,9:45 AM,11:00 AM,Anderson Hall 250,83,"Johnson, Timothy Russell; Li, Siyu"
1442,CLA,81,TTh,11:15 AM,12:30 PM,Anderson Hall 330,83,"Abernathy, Scott F; Le, Adam Jeffrey"
1443,CLA,81,MW,11:15 AM,12:30 PM,Blegen Hall 250,83,"Karch, Andrew Jonathan; Jo, Seo Nyeong Holly"
1444,CLA,70,TTh,11:15 AM,12:30 PM,Anderson Hall 230,83,"Mohammad-Zadeh, Kati; Heredia Rosario, Nicauris"
1445,CLA,18,MF,1:00 PM,2:15 PM,Blegen Hall 205,30,"Collins, Kathleen A"
1446,CLA,55,TTh,9:45 AM,11:00 AM,Blegen Hall 150,55,"Sarbahi, Anoop K; Nguyen, Oanh"
1447,CLA,30,TTh,1:00 PM,2:15 PM,Blegen Hall 145,30,"Sarbahi, Anoop K"
1448,CLA,53,TTh,1:00 PM,2:15 PM,Hanson Hall 1-109,55,"Mohammad-Zadeh, Kati; Sanchez, Maria"
1449,CLA,47,W,6:20 PM,8:50 PM,Carlson School of Mgmt L-114,55,"Caraway, Teri L.; Oker, Ibrahim"
1450,CLA,30,T,6:20 PM,8:50 PM,Carlson School of Mgmt L-114,30,"Nimtz Jr, August H"
1451,CLA,9,MW,4:00 PM,5:15 PM,Ford Hall 115,10,"Covarrubias, Alexandra Mendoza"
1452,CLA,70,MW,4:00 PM,5:15 PM,West Bank Skyway 20,83,"Juca, Ivan Chaves; Wright, Ezekiel Luther"
1453,CLA,50,TTh,4:00 PM,5:15 PM,Blegen Hall 250,83,"Goren, Paul Nurullah; Lunz Trujillo, Kristin Kay"
1454,CLA,27,TTh,2:30 PM,3:45 PM,Nicholson Hall 155,30,"Toff, Benjamin Jacob"
1455,CLA,62,TTh,8:15 AM,9:30 AM,Blegen Hall 10,83,"Kinsella, Helen Mary; Malewich, Baruch Noam"
1456,CLA,83,MW,1:00 PM,2:15 PM,Anderson Hall 330,83,"Hollyer, James; Crowley, Zack William"
1457,CLA,82,MW,2:30 PM,3:45 PM,Blegen Hall 10,83,"Tek, Farrah L; Wehyee, Yakasah Otis"
1458,CLA,27,Th,6:20 PM,8:50 PM,Carlson School of Mgmt 2-224,30,"Nimtz Jr, August H"
1459,CLA,30,TTh,9:45 AM,11:00 AM,Blegen Hall 115,30,"Nichols, Robert Bruce"
1460,CLA,17,TTh,4:00 PM,5:15 PM,Blegen Hall 220,30,"Caraway, Teri L."
1461,CLA,53,TTh,11:15 AM,12:30 PM,Blegen Hall 120,55,"Freeman, John Roy; Graefe, Carl Martin"
1462,CLA,61,TTh,8:15 AM,9:30 AM,Hanson Hall 1-108,60,"Johnson, Timothy Russell; Houston, Rachael Belle"
1463,CLA,34,TTh,2:30 PM,3:45 PM,Blegen Hall 120,35,"Federico, Christopher Michael"
1464,CLA,41,MW,11:15 AM,12:30 PM,Blegen Hall 150,40,"Minta, Michael D; Wright, Ezekiel Luther"
1465,CLA,41,TTh,2:30 PM,3:45 PM,Blegen Hall 235,55,"Hollyer, James; Eichinger, Matt"
1466,CLA,25,TTh,2:30 PM,3:45 PM,Blegen Hall 335,30,"Abernathy, Scott F"
1467,CLA,1,TTh,4:00 PM,5:15 PM,Blegen Hall 220,5,"Caraway, Teri L."
1468,CLA,6,F,9:00 AM,10:55 AM,Social Sciences Building 1383,10,"Bose, Anuja"
1469,CLA,7,M,1:25 PM,3:20 PM,Social Sciences Building 1450,10,"Karch, Andrew Jonathan"
1470,CLA,5,M,3:25 PM,5:20 PM,Social Sciences Building 1383,10,"Hollyer, James"
1471,CLA,4,W,11:00 AM,12:55 PM,Social Sciences Building 1383,10,"Myers, Dan"
1472,CLA,11,Th,3:25 PM,5:20 PM,Social Sciences Building 1383,10,"Nichols, Robert Bruce"
1473,CLA,4,F,11:00 AM,12:55 PM,Social Sciences Building 1314,10,"Myers, Dan; Toff, Benjamin Jacob"
1474,CLA,9,W,1:25 PM,3:20 PM,Social Sciences Building 1383,10,"Fazal, Tanisha M"
1475,CLA,10,M,5:35 PM,7:20 PM,Social Sciences Building 1383,10,"Caraway, Teri L."
1476,CLA,3,F,3:25 PM,5:20 PM,Social Sciences Building 1383,10,"Collins, Kathleen A"
1477,CLA,5,T,1:25 PM,3:20 PM,Social Sciences Building 1383,10,"Samuels, David Julian"
1478,CLA,672,MWF,1:25 PM,2:15 PM,Willey Hall 175,680,"Meredith, Liza Niederehe"
1479,CLA,39,M,10:10 AM,11:00 AM,Bruininks Hall 512A,40,"Flemming, Rory Michael"
1480,CLA,40,M,11:15 AM,12:05 PM,Bruininks Hall 512A,40,"Flemming, Rory Michael"
1481,CLA,40,M,2:30 PM,3:20 PM,Bruininks Hall 512A,40,"Deckert, Colt"
1482,CLA,40,T,10:10 AM,11:00 AM,Bruininks Hall 512A,40,"Tran, Khue"
1483,CLA,39,T,11:15 AM,12:05 PM,Bruininks Hall 512A,40,"Chen, Chen"
1484,CLA,40,T,1:25 PM,2:15 PM,Bruininks Hall 512A,40,"Gilbert, Kiley Nicole"
1485,CLA,40,T,2:30 PM,3:20 PM,Bruininks Hall 512A,40,"Vieth, Grace Peterson"
1486,CLA,40,W,9:05 AM,9:55 AM,Bruininks Hall 512A,40,"Yazar, Yagizhan"
1487,CLA,37,W,10:10 AM,11:00 AM,Bruininks Hall 512A,40,"Yazar, Yagizhan"
1488,CLA,39,W,11:15 AM,12:05 PM,Bruininks Hall 512A,40,"Liu, Shirelle"
1489,CLA,40,W,2:30 PM,3:20 PM,Bruininks Hall 420B,40,"Deckert, Colt"
1490,CLA,40,Th,10:10 AM,11:00 AM,Bruininks Hall 512A,40,"Song, Xin"
1491,CLA,40,Th,11:15 AM,12:05 PM,Bruininks Hall 512A,40,"Liu, Siyun"
1492,CLA,39,Th,1:25 PM,2:15 PM,Bruininks Hall 512A,40,"Tomeh, Dana"
1493,CLA,40,Th,2:30 PM,3:20 PM,Bruininks Hall 512A,40,"Tomeh, Dana"
1494,CLA,39,F,10:10 AM,11:00 AM,Bruininks Hall 512A,40,"O'Dowd, Ian Conor"
1495,CLA,40,F,11:15 AM,12:05 PM,Bruininks Hall 512A,40,"Liu, Shirelle"
1496,CLA,39,M,9:05 AM,9:55 AM,Bruininks Hall 512A,40,"Levitt, Merrill Ross"
1497,CLA,40,T,9:05 AM,9:55 AM,Bruininks Hall 512A,40,"Walters, Ashley"
1498,CLA,39,Th,9:05 AM,9:55 AM,Bruininks Hall 512A,40,"Atilgan, Nilsu"
1499,CLA,40,F,10:10 AM,11:00 AM,Bruininks Hall 530A,40,"Gulamhussein, Quratulain"
1500,CLA,40,F,11:15 AM,12:05 PM,Bruininks Hall 530A,40,"Vieth, Grace Peterson"
1501,CLA,30,WF,10:10 AM,11:00 AM,Bruininks Hall 420B,30,"Meredith, Liza Niederehe"
1502,CLA,30,WF,11:15 AM,12:05 PM,Bruininks Hall 420B,30,"Meredith, Liza Niederehe"
1503,CLA,18,Th,9:45 AM,12:30 PM,Elliott Hall S204,20,"Marsolek, Chad James"
1504,CLA,18,Th,1:00 PM,3:45 PM,Elliott Hall N391,20,"Kim, Adam Yoon Jae"
1505,CLA,20,Th,9:45 AM,12:30 PM,Elliott Hall N423,20,"Berg, Hannah Elizabeth"
1506,CLA,18,M,12:30 PM,3:00 PM,Elliott Hall N391,20,"Rothman, Alexander John"
1507,CLA,262,MW,10:10 AM,11:00 AM,Willey Hall 125,288,"Stellmack, Mark A"
1508,CLA,22,M,12:20 PM,2:15 PM,Elliott Hall S160,22,"Jaeger, Margaret"
1509,CLA,22,M,2:30 PM,4:25 PM,Elliott Hall S160,22,"Kim, Yuri"
1510,CLA,22,T,8:00 AM,9:55 AM,Elliott Hall S160,22,"Volz, Sarah Christine"
1511,CLA,22,T,10:10 AM,12:05 PM,Elliott Hall S160,22,"Zellers, Stephanie Marie"
1512,CLA,22,W,12:20 PM,2:15 PM,Elliott Hall S160,22,"Tian, Jingyuan"
1513,CLA,22,W,2:30 PM,4:25 PM,Elliott Hall S150,22,"Qu, Jiayin"
1514,CLA,21,Th,8:00 AM,9:55 AM,Elliott Hall S150,22,"Marin, Sebastian"
1515,CLA,22,Th,10:10 AM,12:05 PM,Elliott Hall S150,22,"Jang, Seon-Kyeong"
1516,CLA,22,Th,2:30 PM,4:25 PM,Elliott Hall S160,22,"Begnel, Erin Dannah"
1517,CLA,22,F,8:00 AM,9:55 AM,Elliott Hall S150,22,"Kwashie, Anita"
1518,CLA,22,F,10:10 AM,12:05 PM,Elliott Hall S150,22,"Braverman, Joshua Philip"
1519,CLA,21,Th,12:20 PM,2:15 PM,Elliott Hall S150,22,"Jun, Jihyang"
1520,CLA,42,W,2:30 PM,3:45 PM,Keller Hall 2-260,42,"Engel, Stephen A"
1521,CLA,42,Th,1:00 PM,2:15 PM,Bruininks Hall 530B,42,"Engel, Stephen A"
1522,CLA,42,Th,2:30 PM,3:45 PM,Bruininks Hall 530B,42,"Engel, Stephen A"
1523,CLA,134,TTh,9:45 AM,11:00 AM,Bruininks Hall 230,135,"Jiang, Yuhong Vanessa"
1524,CLA,174,MW,9:45 AM,11:00 AM,Rapson Hall 100,180,"Chen, Cathy"
1525,CLA,222,TTh,11:15 AM,12:30 PM,Willey Hall 125,250,"DeYoung, Colin G"
1526,CLA,88,TTh,9:45 AM,11:00 AM,Vincent Hall 16,90,"Willoughby, Emily A"
1527,CLA,127,TTh,2:30 PM,3:45 PM,Fraser Hall 101,135,"Weiner, Elliot Hansen"
1528,CLA,168,TTh,9:45 AM,11:00 AM,Bruininks Hall 220,200,"Mann, Traci Lynn"
1529,CLA,63,MW,2:30 PM,3:45 PM,Nicholson Hall 275,65,"Velez, Melissa Mendoza"
1530,CLA,170,MW,8:15 AM,9:30 AM,Rapson Hall 100,170,"Palmer, Riley Jerome"
1531,CLA,197,WF,1:00 PM,2:15 PM,10 Church Street SE 100,200,"Lissek, Shmuel"
1532,CLA,64,M,5:00 PM,7:30 PM,Mechanical Engineering 18,64,"Pratt, Danielle Nicole"
1533,CLA,45,M,9:45 AM,11:00 AM,Bruininks Hall 530B,45,"Fleck, Cory"
1534,CLA,81,TTh,1:00 PM,2:15 PM,West Bank Skyway 20,135,"Kuncel, Nathan Richard"
1535,CLA,356,MW,11:15 AM,12:30 PM,Willey Hall 125,360,"Zhou, Ziming"
1536,CLA,34,T,9:45 AM,11:00 AM,Burton Hall 123,36,"Scharmer, Lexi"
1537,CLA,36,T,1:00 PM,2:15 PM,Peik Hall 155,36,"Bu, Wen"
1538,CLA,36,T,2:30 PM,3:45 PM,Peik Hall 215,36,"Bu, Wen"
1539,CLA,36,W,4:00 PM,5:15 PM,Appleby Hall 102,36,"Giordano, Casey A"
1540,CLA,35,Th,8:15 AM,9:30 AM,Elliott Hall N647,36,"Donner, Kayle"
1541,CLA,35,Th,9:45 AM,11:00 AM,Burton Hall 123,36,"Donner, Kayle"
1542,CLA,36,Th,1:00 PM,2:15 PM,Burton Hall 123,36,"Duffy, Kelly"
1543,CLA,36,Th,2:30 PM,3:45 PM,Burton Hall 123,36,"Duffy, Kelly"
1544,CLA,36,F,9:45 AM,11:00 AM,Wulling Hall 240,36,"Wang, Yilei"
1545,CLA,36,F,11:15 AM,12:30 PM,Wulling Hall 240,36,"Wang, Yilei"
1546,CLA,24,MW,11:15 AM,12:30 PM,Elliott Hall N647,36,"Marcoulides, Katerina M."
1547,CLA,24,F,11:15 AM,12:30 PM,Elliott Hall N647,36,"Marcoulides, Katerina M."
1548,CLA,62,T,8:15 AM,9:30 AM,Bruininks Hall 220,54,"Niccoli-Waller, Caprice"
1549,CLA,21,M,2:30 PM,3:45 PM,Elliott Hall S150,18,"Kedrick, Kara Yvette"
1550,CLA,22,T,9:45 AM,11:00 AM,Elliott Hall S150,18,"Lee, Samuel David"
1551,CLA,19,Th,11:15 AM,12:30 PM,Elliott Hall S160,18,"Cox, Sarah Elizabeth"
1552,CLA,44,T,8:15 AM,9:30 AM,Bruininks Hall 220,36,"Niccoli-Waller, Caprice"
1553,CLA,22,T,1:00 PM,2:15 PM,Elliott Hall S160,18,"Bai, Max Hui"
1554,CLA,22,F,11:15 AM,12:30 PM,Elliott Hall S160,18,"Freedman, Andrew Carter"
1555,CLA,32,T,8:15 AM,9:30 AM,Bruininks Hall 220,36,"Niccoli-Waller, Caprice"
1556,CLA,19,Th,8:15 AM,9:30 AM,Elliott Hall S160,18,"Nakamura, Monique Sayaka"
1557,CLA,13,M,4:00 PM,5:15 PM,Elliott Hall S150,18,"Thai, Michelle Elizabeth"
1558,CLA,21,T,10:10 AM,11:00 AM,Peik Hall 28,70,"Houlahan, Mike"
1559,CLA,42,TTh,9:45 AM,11:00 AM,Elliott Hall N391,45,"Oxenham, Andrew J."
1560,CLA,59,TTh,11:15 AM,12:30 PM,Elliott Hall N119,60,"Madzelan, Molly Katharine; Scharmer, Lexi"
1561,CLA,69,TTh,1:00 PM,2:15 PM,Elliott Hall N119,70,"Mischel Abramowski, Emily Renae"
1562,CLA,15,TTh,11:15 AM,12:30 PM,Bruininks Hall 512B,30,"Syed, Moin"
1563,CLA,13,MW,1:00 PM,2:15 PM,Elliott Hall S150,20,"Schrater, Paul Robert"
1564,CLA,9,MW,8:45 AM,10:00 AM,Elliott Hall N227,20,"Kersten, Daniel John"
1565,CLA,10,MW,1:00 PM,2:15 PM,Elliott Hall N595,14,"Stellmack, Mark A"
1566,CLA,7,M,12:30 PM,3:00 PM,Elliott Hall N668,18,"Jiang, Yuhong Vanessa"
1567,CLA,48,F,10:10 AM,12:40 PM,Burton Hall 120,60,"He, Sheng"
1568,CLA,25,TTh,3:00 PM,4:15 PM,Scott Hall 4,30,"Burton, Philip Charles"
1569,CLA,59,TTh,2:30 PM,3:45 PM,Elliott Hall N119,50,"Mc Gue, Matt"
1570,CLA,14,T,1:00 PM,4:00 PM,Elliott Hall N391,20,"Ones, Deniz S"
1571,CLA,27,MW,1:00 PM,2:15 PM,Elliott Hall N647,30,"Waller, Niels Gordon"
1572,CLA,6,W,3:00 PM,4:30 PM,Elliott Hall N391,10,"Iacono, William George"
1573,CLA,11,Th,3:00 PM,4:00 PM,Elliott Hall N423,10,"Lissek, Shmuel"
1574,CLA,8,W,4:00 PM,5:30 PM,Elliott Hall N423,10,"MacDonald III, Angus"
1575,CLA,7,M,10:00 AM,12:00 PM,Elliott Hall S160,0,"Nichol, Penny E"
1576,CLA,3,T,1:15 PM,3:15 PM,Elliott Hall N227,10,"Snyder, Mark"
1577,CLA,5,W,3:00 PM,4:30 PM,Elliott Hall N227,10,"Mc Gue, Matt"
1578,CLA,1,M,2:30 PM,5:00 PM,AHC ROOM TBA,5,"Cheeran PhD, Maxim C-J; Molitor, Thomas William; Pravetoni PhD, Marco; Raleigh, Michael Dennis; Smart, Yorie Igarashi"
1579,CLA,13,W,10:15 AM,12:45 PM,Elliott Hall S204,10,"Kersten, Daniel John; Oxenham, Andrew J."
1580,CLA,12,M,5:00 PM,8:00 PM,Elliott Hall N423,14,"Krueger, Robert"
1581,CLA,12,W,9:00 AM,11:00 AM,Elliott Hall N391,15,"Borgida, Eugene"
1582,CLA,10,W,11:00 AM,1:00 PM,Elliott Hall N668,10,"Gonzales, Marti Hope"
1583,CLA,10,W,1:00 PM,3:00 PM,Elliott Hall N353,10,"Borgida, Eugene; Snyder, Mark"
1584,CLA,1,F,11:00 AM,12:55 PM,Social Sciences Building 1314,0,"Myers, Dan; Toff, Benjamin Jacob"
1585,CLA,3,F,10:30 AM,12:00 PM,Elliott Hall N59510:30 AM 12:00 PM M Elliott Hall N595,8,"Meredith, Liza Niederehe"
1586,CLA,2,F,10:00 AM,12:00 PM,Appleby Hall 33312:00 PM 04:30 PM M Appleby Hall 33308:00 AM 12:30 PM W Appleby Hall 333,10,"Bautista, Leslie C."
1587,CLA,7,T,3:45 PM,6:30 PM,Elliott Hall N423,15,"Brunnquell, Donald Joseph"
1588,CLA,10,F,1:30 PM,3:00 PM,Elliott Hall N595,14,"Anders, Samantha Lee; Frazier, Patricia Ann"
1589,CLA,9,M,9:05 AM,12:05 PM,Elliott Hall N42312:30 PM 02:30 PM W Elliott Hall N423,10,"Fuhrman, Michael Jed; Klimes-Dougan, Bonnie"
1590,CLA,9,W,11:00 AM,12:00 PM,Elliott Hall N423,10,"MacDonald III, Angus"
1591,CLA,4,M,11:00 AM,1:00 PM,Peik Hall 375,15,"Pisetsky, Emily Margot"
1592,CLA,10,M,12:00 PM,3:00 PM,Lind Hall 216,11,"Kuncel, Nathan Richard; Ones, Deniz S"
1593,CLA,23,TTh,11:15 AM,12:30 PM,Elliott Hall N391,35,"Hofelich Mohr, Alicia"
1594,CLA,23,F,2:00 PM,4:00 PM,Elliott Hall N391,30,"Kracht, Justin Dean"
1595,CLA,11,T,3:00 PM,5:00 PM,Elliott Hall N668,10,"Weiss, David J"
1596,CLA,7,M,12:00 PM,1:00 PM,Elliott Hall N227,10,"Mc Gue, Matt"
1597,CLA,13,W,3:00 PM,5:00 PM,Elliott Hall N668,10,"Helwig, Nathaniel Erik"
1598,CLA,39,MW,4:00 PM,5:30 PM,Folwell Hall 108,50,"Kilde, Jeanne Halgren"
1599,CLA,1,WF,1:00 PM,2:15 PM,Nicholson Hall 125,4,"Paradise, Natan"
1600,CLA,20,TTh,1:00 PM,2:15 PM,Nicholson Hall 275,21,"Levinson, Hanne Loeland"
1601,CLA,3,F,11:15 AM,12:05 PM,Blegen Hall 20511:15 AM 12:05 PM F Blegen Hall 21511:15 AM 12:05 PM F Blegen Hall 22011:15 AM 12:05 PM F Blegen Hall 22511:15 AM 12:05 PM MWF West Bank Skyway 20,5,"Sterk, Andrea Louise; Becklin, Eric Robert; Hansen, Benjamin; Magnolia, Alex Nicholas; Quillen, Elizabeth"
1602,CLA,2,TTh,2:30 PM,3:45 PM,Nicholson Hall 115,2,"Levinson PhD, Bernard M."
1603,CLA,6,WF,9:45 AM,11:00 AM,Appleby Hall 219,10,"Ahearne-Kroll, Stephen P."
1604,CLA,11,TTh,1:00 PM,2:15 PM,Nicholson Hall 275,11,"Levinson, Hanne Loeland"
1605,CLA,10,MW,9:45 AM,11:00 AM,Scott Hall 4,15,"Ghebregzi, Alex Anthony"
1606,CLA,7,TTh,11:15 AM,12:30 PM,Nicholson Hall 125,10,"Rouzer, Paul F; Fong, Chun Wai"
1607,CLA,2,F,11:15 AM,12:05 PM,Blegen Hall 20511:15 AM 12:05 PM F Blegen Hall 21511:15 AM 12:05 PM F Blegen Hall 22011:15 AM 12:05 PM F Blegen Hall 22511:15 AM 12:05 PM MWF West Bank Skyway 20,5,"Sterk, Andrea Louise; Becklin, Eric Robert; Hansen, Benjamin; Magnolia, Alex Nicholas; Quillen, Elizabeth"
1608,CLA,1,MW,1:00 PM,2:15 PM,Blegen Hall 145,5,"Awes-Freeman, Jennifer Cecelia"
1609,CLA,5,TTh,11:15 AM,12:30 PM,Blegen Hall 240,5,"Fischer, Kirsten"
1610,CLA,4,TTh,9:45 AM,11:00 AM,Carlson School of Mgmt L-118,5,"Watkins, John"
1611,CLA,7,W,5:30 PM,8:00 PM,Blegen Hall 260,25,"Ghani, Aisha"
1612,CLA,5,MW,11:15 AM,12:30 PM,Blegen Hall 110,15,"Skaria, Ajay"
1613,CLA,3,W,5:00 PM,7:30 PM,Blegen Hall 230,5,"Samatar, Abdi Ismail"
1614,CLA,10,T,5:30 PM,8:00 PM,Folwell Hall 28,25,"Matar, Nabil I"
1615,CLA,4,TTh,9:45 AM,11:00 AM,Blegen Hall 140,5,"Reyerson, Kathryn L"
1616,CLA,5,MW,2:30 PM,3:45 PM,Blegen Hall 230,5,"Cicek, Fikri"
1617,CLA,1,WF,9:45 AM,11:00 AM,Appleby Hall 219,5,"Ahearne-Kroll, Stephen P."
1618,CLA,230,MW,9:45 AM,11:00 AM,Anderson Hall 210,232,"Boyle, Elizabeth Heger"
1619,CLA,29,M,11:15 AM,12:05 PM,Blegen Hall 225,29,"Sanborne, Erika"
1620,CLA,29,M,11:15 AM,12:05 PM,Blegen Hall 125,29,"Miller, Mahala G"
1621,CLA,29,W,8:40 AM,9:30 AM,Blegen Hall 430,29,"Sanborne, Erika"
1622,CLA,29,W,8:40 AM,9:30 AM,Blegen Hall 260,29,"Miller, Mahala G"
1623,CLA,29,W,8:40 AM,9:30 AM,Blegen Hall 115,29,"Sremac, Nikoleta"
1624,CLA,29,W,11:15 AM,12:05 PM,Hubert H. Humphrey School 60,29,"Sremac, Nikoleta"
1625,CLA,27,M,11:15 AM,12:05 PM,Blegen Hall 220,29,"Campos, Edgar Jesus"
1626,CLA,29,W,11:15 AM,12:05 PM,Blegen Hall 155,29,"Campos, Edgar Jesus"
1627,CLA,228,MW,11:15 AM,12:30 PM,Anderson Hall 310,232,"Abdi, Cawo"
1628,CLA,28,M,12:45 PM,1:35 PM,Carlson School of Mgmt 1-136,29,"Yates, Annika Ratekin"
1629,CLA,29,M,12:45 PM,1:35 PM,Hubert H. Humphrey School 184,29,"Goodchild, Brianna Hope"
1630,CLA,29,M,12:45 PM,1:35 PM,Carlson School of Mgmt 2-219,29,"Cueto-Villalobos, Daniel Aaron"
1631,CLA,29,W,10:10 AM,11:00 AM,Blegen Hall 145,29,"Wright, Mi'Chael Noel"
1632,CLA,29,W,10:10 AM,11:00 AM,Carlson School of Mgmt 2-219,29,"Yates, Annika Ratekin"
1633,CLA,29,W,10:10 AM,11:00 AM,Carlson School of Mgmt 1-136,29,"Goodchild, Brianna Hope"
1634,CLA,28,W,12:45 PM,1:35 PM,Carlson School of Mgmt L-118,29,"Wright, Mi'Chael Noel"
1635,CLA,27,W,12:45 PM,1:35 PM,Carlson School of Mgmt 2-219,29,"Cueto-Villalobos, Daniel Aaron"
1636,CLA,115,W,5:30 PM,8:00 PM,Carlson School of Mgmt L-110,116,"VanHeuvelen, Jane"
1637,CLA,29,W,4:25 PM,5:15 PM,Blegen Hall 430,29,"Karakaya, Yagmur"
1638,CLA,29,W,4:25 PM,5:15 PM,Blegen Hall 140,29,"Yost, Elizabeth G"
1639,CLA,29,W,4:25 PM,5:15 PM,Blegen Hall 260,29,"Buikema, Molly A"
1640,CLA,28,W,8:15 PM,9:05 PM,Blegen Hall 105,29,"Karakaya, Yagmur"
1641,CLA,30,MW,12:20 PM,2:00 PM,Blegen Hall 220,30,"Swartz, Teresa Toguchi"
1642,CLA,139,TTh,1:00 PM,2:15 PM,Anderson Hall 310,140,"Ferrales, Gabrielle"
1643,CLA,19,MW,11:15 AM,12:30 PM,Carlson School of Mgmt 1-136,20,"VanHeuvelen, Jane"
1644,CLA,24,TTh,1:00 PM,2:15 PM,Blegen Hall 240,28,"Liebler, Carolyn"
1645,CLA,24,MW,11:15 AM,12:30 PM,Hubert H. Humphrey School 25,28,"Gerteis, Joseph Howard"
1646,CLA,127,TTh,11:15 AM,12:30 PM,West Bank Skyway 20,135,"Garnai, Erez"
1647,CLA,80,M,5:30 PM,8:00 PM,West Bank Skyway 20,80,"Walker, Michael Lawrence"
1648,CLA,52,TTh,11:15 AM,12:30 PM,Anderson Hall 250,55,"Bian, Yanjie"
1649,CLA,39,Th,5:30 PM,8:00 PM,Blegen Hall 120,42,"Jarvi, Monica Jean"
1650,CLA,40,MW,1:00 PM,2:15 PM,Blegen Hall 120,55,"Boyle, Elizabeth Heger"
1651,CLA,80,TTh,2:30 PM,3:45 PM,Blegen Hall 150,80,"Wrigley-Field, Elizabeth"
1652,CLA,48,MW,2:30 PM,3:45 PM,Blegen Hall 235,48,"Johnson, Ethan William"
1653,CLA,47,TTh,1:00 PM,2:15 PM,Blegen Hall 150,58,"VanHeuvelen, Tom"
1654,CLA,22,TTh,2:30 PM,3:45 PM,Blegen Hall 250,23,"Goldman, Michael R"
1655,CLA,44,TTh,9:45 AM,11:00 AM,Blegen Hall 255,58,"VanHeuvelen, Tom"
1656,CLA,42,TTh,1:00 PM,2:15 PM,Blegen Hall 120,50,"DeWaard, Jack"
1657,CLA,3,TTh,1:00 PM,2:15 PM,Blegen Hall 120,5,"DeWaard, Jack"
1658,CLA,15,TTh,2:30 PM,3:45 PM,Blegen Hall 140,28,"Bian, Yanjie"
1659,CLA,75,MW,9:05 AM,10:45 AM,Blegen Hall 255,78,"Broadbent, Jeffrey Praed"
1660,CLA,77,MW,12:20 PM,2:00 PM,Blegen Hall 5,78,"Hull, Kathleen E"
1661,CLA,43,W,5:00 PM,8:20 PM,Blegen Hall 415,48,"Gowan, Teresa"
1662,CLA,70,MW,1:00 PM,2:15 PM,Blegen Hall 255,78,"Mortimer, Jeylan T"
1663,CLA,90,TTh,9:45 AM,11:00 AM,Blegen Hall 10,112,"DeWaard, Jack"
1664,CLA,21,W,9:45 AM,11:00 AM,Blegen Hall 225,28,"Chambers, Brooke Boyd"
1665,CLA,26,W,11:15 AM,12:30 PM,Blegen Hall 215,28,"Iztayeva, Aimzhan"
1666,CLA,22,W,1:00 PM,2:15 PM,Blegen Hall 205,28,"Chambers, Brooke Boyd"
1667,CLA,21,Th,8:15 AM,9:30 AM,Carlson School of Mgmt 1-136,28,"Iztayeva, Aimzhan"
1668,CLA,55,T,5:30 PM,8:00 PM,Blegen Hall 120,56,"Liebler, Carolyn"
1669,CLA,28,Th,4:00 PM,5:15 PM,Blegen Hall 140,28,"Upton, Aisha Ariantique"
1670,CLA,27,Th,5:30 PM,6:45 PM,Carlson School of Mgmt 2-228,28,"Upton, Aisha Ariantique"
1671,CLA,214,TTh,9:45 AM,11:00 AM,Anderson Hall 210,214,"Wrigley-Field, Elizabeth"
1672,CLA,30,T,12:20 PM,1:50 PM,Blegen Hall 440,30,"Rajasekar, Neeraj"
1673,CLA,30,W,8:00 AM,9:30 AM,Blegen Hall 440,30,"Uecker, Elijah"
1674,CLA,30,W,10:10 AM,11:40 AM,Blegen Hall 440,30,"Uecker, Elijah"
1675,CLA,30,W,12:20 PM,1:50 PM,Blegen Hall 440,30,"Soares, Marissa Rose"
1676,CLA,30,W,2:30 PM,4:00 PM,Blegen Hall 440,30,"Soares, Marissa Rose"
1677,CLA,24,Th,8:00 AM,9:30 AM,Social Sciences Building 628,24,"Ward, Anneliese"
1678,CLA,10,Th,8:00 AM,9:30 AM,Blegen Hall 440,10,"Rajasekar, Neeraj"
1679,CLA,30,W,4:15 PM,5:45 PM,Blegen Hall 440,30,"Miecznikowski, Monica Alexis"
1680,CLA,4,TTh,9:45 AM,11:00 AM,Hanson Hall 1-103,4,"Ferrales, Gabrielle"
1681,CLA,57,TTh,9:45 AM,11:00 AM,Hanson Hall 1-103,54,"Ferrales, Gabrielle"
1682,CLA,56,TTh,11:15 AM,12:30 PM,Blegen Hall 130,55,"Steel, Ryan Thomas"
1683,CLA,26,M,5:30 PM,8:00 PM,Blegen Hall 330,28,"Barrows, Julie Sue"
1684,CLA,56,TTh,1:00 PM,2:15 PM,Blegen Hall 317,74,"Uggen, Christopher"
1685,CLA,2,TTh,1:00 PM,2:15 PM,Blegen Hall 317,4,"Uggen, Christopher"
1686,CLA,80,W,5:30 PM,8:00 PM,Blegen Hall 150,80,"Barrows, Julie Sue"
1687,CLA,50,W,2:30 PM,5:00 PM,Hubert H. Humphrey School 25,52,"Samaha, Joel B"
1688,CLA,29,TTh,11:15 AM,12:30 PM,Blegen Hall 215,38,"Goldman, Michael R"
